"Time / Date",Username,Action,"List of Data Changes OR Fields Exported",Record
"2023-07-26 15:59",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-26 15:59",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-26 15:58",gsplmoura,"Manage/Design ","Add/edit branching logic",
"2023-07-26 15:57",gsplmoura,"Manage/Design ","Add/edit branching logic",
"2023-07-26 15:56",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-26 15:56",gsplmoura,"Manage/Design ","Copy project field",
"2023-07-26 15:56",gsplmoura,"Manage/Design ","Delete project field",
"2023-07-26 15:56",gsplmoura,"Manage/Design ","Add/edit branching logic",
"2023-07-26 15:55",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-26 15:55",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-26 15:55",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-26 15:53",gsplmoura,"Manage/Design ","Add/edit branching logic",
"2023-07-26 15:52",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-26 15:51",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-26 15:51",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-26 15:51",gsplmoura,"Manage/Design ","Delete project field",
"2023-07-26 15:50",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-26 15:50",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-26 15:50",gsplmoura,"Manage/Design ","Copy project field",
"2023-07-26 15:49",gsplmoura,"Manage/Design ","Copy project field",
"2023-07-26 15:49",gsplmoura,"Manage/Design ","Create project field",
"2023-07-26 15:46",gsplmoura,"Manage/Design ","Download instrument ZIP file",
"2023-07-26 15:46",gsplmoura,"Manage/Design ","Reorder project fields",
"2023-07-26 15:46",gsplmoura,"Manage/Design ","Reorder project fields",
"2023-07-26 15:29",gsplmoura,"Manage/Design ","Delete matrix of fields",
"2023-07-26 15:27",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-26 15:27",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-26 15:25",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-26 15:25",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-26 15:24",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-26 15:15",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-26 15:14",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-26 15:11",gsplmoura,"Manage/Design ","Reorder project fields",
"2023-07-26 15:11",gsplmoura,"Manage/Design ","Add/edit branching logic",
"2023-07-26 15:09",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-26 15:08",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-26 15:08",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-26 15:07",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-26 15:06",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-26 15:06",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-26 15:05",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-26 15:05",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-26 15:05",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-26 15:04",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-26 15:04",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-26 15:04",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-26 15:03",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-26 15:02",gsplmoura,"Manage/Design ","Reorder project fields",
"2023-07-26 14:59",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-26 14:32",gsplmoura,"Manage/Design ","Create project field",
"2023-07-26 14:31",gsplmoura,"Manage/Design ","Delete project field",
"2023-07-26 14:31",gsplmoura,"Manage/Design ","Delete project field",
"2023-07-26 14:31",gsplmoura,"Manage/Design ","Delete project field",
"2023-07-26 14:30",gsplmoura,"Manage/Design ","Delete project field",
"2023-07-26 14:30",gsplmoura,"Manage/Design ","Delete project field",
"2023-07-26 14:30",gsplmoura,"Manage/Design ","Delete project field",
"2023-07-26 14:30",gsplmoura,"Manage/Design ","Delete project field",
"2023-07-26 14:20",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-26 14:19",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-26 14:19",gsplmoura,"Manage/Design ","Copy project field",
"2023-07-26 14:19",gsplmoura,"Manage/Design ","Reorder project fields",
"2023-07-26 14:16",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-26 14:15",gsplmoura,"Manage/Design ","Copy project field",
"2023-07-26 14:15",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-26 14:15",gsplmoura,"Manage/Design ","Copy project field",
"2023-07-26 14:15",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-26 14:14",gsplmoura,"Manage/Design ","Copy project field",
"2023-07-26 14:14",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-26 14:13",gsplmoura,"Manage/Design ","Copy project field",
"2023-07-26 14:12",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-26 14:11",gsplmoura,"Manage/Design ","Copy project field",
"2023-07-26 14:11",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-26 14:05",gsplmoura,"Manage/Design ","Copy project field",
"2023-07-26 14:05",gsplmoura,"Manage/Design ","Delete project field",
"2023-07-26 14:05",gsplmoura,"Manage/Design ","Delete project field",
"2023-07-26 14:03",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-26 14:02",gsplmoura,"Manage/Design ","Copy project field",
"2023-07-26 14:01",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-26 14:01",gsplmoura,"Manage/Design ","Copy project field",
"2023-07-26 13:50",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-26 13:50",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-26 13:48",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-26 13:47",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-26 13:47",gsplmoura,"Manage/Design ","Create project field",
"2023-07-26 13:46",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-26 13:46",gsplmoura,"Manage/Design ","Create project field",
"2023-07-26 13:45",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-26 13:44",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-26 13:44",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-26 13:42",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-26 13:41",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-26 13:35",gsplmoura,"Manage/Design ","Create project field",
"2023-07-26 13:34",gsplmoura,"Manage/Design ","Reorder project fields",
"2023-07-26 13:33",gsplmoura,"Manage/Design ","Create project field",
"2023-07-26 13:22",gsplmoura,"Manage/Design ","Reorder project fields",
"2023-07-26 13:22",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-26 13:20",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-26 13:20",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-26 13:20",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-26 13:19",gsplmoura,"Manage/Design ","Rename data collection instrument",
"2023-07-26 13:19",gsplmoura,"Manage/Design ","Rename data collection instrument",
"2023-07-26 13:19",gsplmoura,"Manage/Design ","Rename data collection instrument",
"2023-07-26 13:19",gsplmoura,"Manage/Design ","Rename data collection instrument",
"2023-07-26 13:19",gsplmoura,"Manage/Design ","Rename data collection instrument",
"2023-07-26 13:18",gsplmoura,"Manage/Design ","Rename data collection instrument",
"2023-07-26 11:37",gsplmoura,"Manage/Design ","Perform instrument-event mappings",
"2023-07-26 11:35",gsplmoura,"Manage/Design ","Reorder data collection instruments",
"2023-07-26 11:35",gsplmoura,"Manage/Design ","Reorder data collection instruments",
"2023-07-26 11:34",gsplmoura,"Manage/Design ","Reorder data collection instruments",
"2023-07-26 11:34",gsplmoura,"Manage/Design ","Reorder data collection instruments",
"2023-07-26 11:32",gsplmoura,"Manage/Design ","Create data collection instrument",
"2023-07-26 11:29",gsplmoura,"Manage/Design ","Delete project field",
"2023-07-26 11:29",gsplmoura,"Manage/Design ","Move matrix of project fields",
"2023-07-26 11:29",gsplmoura,"Manage/Design ","Move project field",
"2023-07-26 11:29",gsplmoura,"Manage/Design ","Move project field",
"2023-07-26 11:29",gsplmoura,"Manage/Design ","Move project field",
"2023-07-26 11:29",gsplmoura,"Manage/Design ","Move project field",
"2023-07-26 11:28",gsplmoura,"Manage/Design ","Create project field",
"2023-07-26 11:28",gsplmoura,"Manage/Design ","Reorder project fields",
"2023-07-26 11:28",gsplmoura,"Manage/Design ","Reorder project fields",
"2023-07-26 11:28",gsplmoura,"Manage/Design ","Reorder project fields",
"2023-07-26 11:28",gsplmoura,"Manage/Design ","Create data collection instrument",
"2023-07-26 11:26",gsplmoura,"Manage/Design ","Delete project field",
"2023-07-26 11:26",gsplmoura,"Manage/Design ","Move matrix of project fields",
"2023-07-26 11:25",gsplmoura,"Manage/Design ","Create project field",
"2023-07-26 11:25",gsplmoura,"Manage/Design ","Create data collection instrument",
"2023-07-26 11:24",gsplmoura,"Manage/Design ","Delete project field",
"2023-07-26 11:24",gsplmoura,"Manage/Design ","Move matrix of project fields",
"2023-07-26 11:24",gsplmoura,"Manage/Design ","Move project field",
"2023-07-26 11:24",gsplmoura,"Manage/Design ","Create project field",
"2023-07-26 11:23",gsplmoura,"Manage/Design ","Reorder project fields",
"2023-07-26 11:23",gsplmoura,"Manage/Design ","Create data collection instrument",
"2023-07-26 11:20",gsplmoura,"Manage/Design ","Edit matrix of fields",
"2023-07-26 11:16",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-26 11:16",gsplmoura,"Manage/Design ","Copy project field",
"2023-07-26 11:13",gsplmoura,"Manage/Design ","Reorder project fields",
"2023-07-26 11:09",gsplmoura,"Manage/Design ","Reorder project fields",
"2023-07-26 11:09",gsplmoura,"Manage/Design ","Reorder project fields",
"2023-07-26 11:09",gsplmoura,"Manage/Design ","Create project field",
"2023-07-26 11:08",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-26 11:08",gsplmoura,"Manage/Design ","Reorder project fields",
"2023-07-26 11:08",gsplmoura,"Manage/Design ","Reorder project fields",
"2023-07-26 11:08",gsplmoura,"Manage/Design ","Reorder project fields",
"2023-07-26 11:08",gsplmoura,"Manage/Design ","Reorder project fields",
"2023-07-26 11:07",gsplmoura,"Manage/Design ","Create project field",
"2023-07-26 11:06",gsplmoura,"Manage/Design ","Add/edit branching logic",
"2023-07-26 10:40",gsplmoura,"Manage/Design ","Perform instrument-event mappings",
"2023-07-26 10:39",gsplmoura,"Manage/Design ","Create data collection instrument",
"2023-07-26 10:39",gsplmoura,"Manage/Design ","Reorder project fields",
"2023-07-26 10:38",gsplmoura,"Manage/Design ","Perform instrument-event mappings",
"2023-07-26 10:33",gsplmoura,"Manage/Design ","Edit event (Event: Retorno 45 dias, Days Offset: 38, Offset Range: -0/+7)",
"2023-07-26 10:32",gsplmoura,"Manage/Design ","Edit event (Event: Retorno 90 dias, Days Offset: 90, Offset Range: -7/+7)",
"2023-07-26 10:32",gsplmoura,"Manage/Design ","Edit event (Event: Retorno 45 dias, Days Offset: 45, Offset Range: -7/+7)",
"2023-07-26 10:32",gsplmoura,"Manage/Design ","Edit event (Event: Primeira visita, Days Offset: 0, Offset Range: -0/+0)",
"2023-07-26 10:32",gsplmoura,"Manage/Design ","Edit event (Event: Avaliação de Elegibilidade, Days Offset: 0, Offset Range: -0/+0)",
"2023-07-26 10:32",gsplmoura,"Manage/Design ","Edit event (Event: Avaliação de Elegibilidade, Days Offset: 0, Offset Range: -0/+0)",
"2023-07-26 10:31",gsplmoura,"Manage/Design ","Edit event (Event: Avaliação de Elegibilidade, Days Offset: 0, Offset Range: -0/+0)",
"2023-07-26 10:31",gsplmoura,"Manage/Design ","Edit event (Event: Avaliação de Elegibilidade, Days Offset: 0, Offset Range: -0/+0)",
"2023-07-26 10:31",gsplmoura,"Manage/Design ","Edit event (Event: Pré Intervenção, Days Offset: 0, Offset Range: -0/+0)",
"2023-07-26 10:28",gsplmoura,"Manage/Design ","Modify project settings",
"2023-07-26 10:27",gsplmoura,"Manage/Design ","Copy project as PID=2233 (""(Backup 2023.07.26) Ensaio clínico randomizado: efeito da droga vegetal ",
"2023-07-26 10:25",gsplmoura,"Manage/Design ","Set up survey",
"2023-07-26 10:23",gsplmoura,"Manage/Design ","Rename data collection instrument",
"2023-07-26 10:23",gsplmoura,"Manage/Design ","Rename data collection instrument",
"2023-07-26 10:22",gsplmoura,"Manage/Design ","Rename data collection instrument",
"2023-07-26 10:22",gsplmoura,"Manage/Design ","Rename data collection instrument",
"2023-07-26 10:22",gsplmoura,"Manage/Design ","Rename data collection instrument",
"2023-07-26 10:22",gsplmoura,"Manage/Design ","Rename data collection instrument",
"2023-07-26 10:21",gsplmoura,"Manage/Design ","Rename data collection instrument",
"2023-07-26 10:21",gsplmoura,"Manage/Design ","Rename data collection instrument",
"2023-07-26 10:21",gsplmoura,"Manage/Design ","Rename data collection instrument",
"2023-07-26 10:20",gsplmoura,"Manage/Design ","Rename data collection instrument",
"2023-07-26 10:20",gsplmoura,"Manage/Design ","Rename data collection instrument",
"2023-07-26 10:20",gsplmoura,"Manage/Design ","Rename data collection instrument",
"2023-07-26 10:20",gsplmoura,"Manage/Design ","Rename data collection instrument",
"2023-07-26 10:20",gsplmoura,"Manage/Design ","Rename data collection instrument",
"2023-07-26 10:19",gsplmoura,"Manage/Design ","Rename data collection instrument",
"2023-07-26 10:17",gsplmoura,"Manage/Design ","Download instrument ZIP file",
"2023-07-26 10:15",gsplmoura,"Manage/Design ","Copy project as PID=2232 (""(Backup 2023.07.26) Ensaio clínico randomizado: efeito da droga vegetal ",
"2023-07-26 10:15",gsplmoura,"Manage/Design ","Download data dictionary",
"2023-07-26 10:13",gsplmoura,"Manage/Design ","Rename data collection instrument",
"2023-07-26 10:13",gsplmoura,"Manage/Design ","Rename data collection instrument",
"2023-07-26 10:13",gsplmoura,"Manage/Design ","Rename data collection instrument",
"2023-07-26 10:13",gsplmoura,"Manage/Design ","Rename data collection instrument",
"2023-07-26 10:13",gsplmoura,"Manage/Design ","Rename data collection instrument",
"2023-07-26 10:13",gsplmoura,"Manage/Design ","Rename data collection instrument",
"2023-07-26 10:11",gsplmoura,"Manage/Design ","Rename data collection instrument",
"2023-07-26 10:11",gsplmoura,"Manage/Design ","Rename data collection instrument",
"2023-07-26 10:10",gsplmoura,"Manage/Design ","Rename data collection instrument",
"2023-07-26 10:10",gsplmoura,"Manage/Design ","Reorder data collection instruments",
"2023-07-26 10:10",gsplmoura,"Manage/Design ","Rename data collection instrument",
"2023-07-26 10:10",gsplmoura,"Manage/Design ","Rename data collection instrument",
"2023-07-26 10:10",gsplmoura,"Manage/Design ","Rename data collection instrument",
"2023-07-26 10:09",gsplmoura,"Manage/Design ","Rename data collection instrument",
"2023-07-26 10:09",gsplmoura,"Manage/Design ","Rename data collection instrument",
"2023-07-26 10:09",gsplmoura,"Manage/Design ","Delete data collection instrument",
"2023-07-26 10:08",gsplmoura,"Manage/Design ","Reorder data collection instruments",
"2023-07-26 10:08",gsplmoura,"Manage/Design ","Delete data collection instrument",
"2023-07-26 10:08",gsplmoura,"Manage/Design ","Rename data collection instrument",
"2023-07-26 10:07",gsplmoura,"Manage/Design ","Rename data collection instrument",
"2023-07-26 10:07",gsplmoura,"Manage/Design ","Rename data collection instrument",
"2023-07-26 10:07",gsplmoura,"Manage/Design ","Rename data collection instrument",
"2023-07-26 10:07",gsplmoura,"Manage/Design ","Reorder data collection instruments",
"2023-07-26 10:06",gsplmoura,"Manage/Design ","Rename data collection instrument",
"2023-07-26 10:06",gsplmoura,"Manage/Design ","Rename data collection instrument",
"2023-07-26 10:06",gsplmoura,"Manage/Design ","Rename data collection instrument",
"2023-07-26 10:06",gsplmoura,"Manage/Design ","Reorder data collection instruments",
"2023-07-26 10:06",gsplmoura,"Manage/Design ","Reorder data collection instruments",
"2023-07-26 10:05",gsplmoura,"Manage/Design ","Reorder data collection instruments",
"2023-07-26 10:05",gsplmoura,"Manage/Design ","Rename data collection instrument",
"2023-07-26 10:04",gsplmoura,"Manage/Design ","Delete project field",
"2023-07-26 10:04",gsplmoura,"Manage/Design ","Delete project field",
"2023-07-26 10:04",gsplmoura,"Manage/Design ","Rename data collection instrument",
"2023-07-26 10:01",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-26 10:01",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-26 10:01",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-26 10:01",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-26 10:01",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-26 10:01",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-26 10:00",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-26 10:00",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-26 09:53",gsplmoura,"Manage/Design ","Create project field",
"2023-07-26 09:51",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-26 09:51",gsplmoura,"Manage/Design ","Create project field",
"2023-07-26 09:49",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-26 09:49",gsplmoura,"Manage/Design ","Add/edit branching logic",
"2023-07-26 09:46",gsplmoura,"Manage/Design ","Add/edit branching logic",
"2023-07-26 09:46",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-26 09:46",gsplmoura,"Manage/Design ","Create project field",
"2023-07-26 09:44",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-26 09:44",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-26 09:44",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-26 09:43",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-26 09:43",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-26 09:43",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-26 09:41",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-26 09:41",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-26 09:41",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-26 09:41",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-26 09:40",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-26 09:40",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-26 09:40",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-26 09:40",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-26 09:38",gsplmoura,"Manage/Design ","Add/edit branching logic",
"2023-07-26 09:37",gsplmoura,"Manage/Design ","Add/edit branching logic",
"2023-07-26 09:35",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-26 09:35",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-26 09:34",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-26 09:34",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-26 09:34",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-26 09:33",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-26 09:32",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-26 09:31",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-26 09:31",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-26 09:30",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-26 09:30",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-26 09:30",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-26 09:30",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-26 09:28",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-26 09:27",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-26 09:26",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-26 09:25",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-26 09:25",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-26 09:24",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-26 09:24",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-26 09:24",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-26 09:24",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-26 09:24",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-26 09:23",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-26 09:23",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-26 09:23",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-26 09:23",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-26 09:23",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-26 09:23",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-26 09:23",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-26 09:22",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-26 09:22",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-26 09:22",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-26 09:22",gsplmoura,"Manage/Design ","Reorder project fields",
"2023-07-26 09:22",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-26 09:21",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-26 09:21",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-26 09:21",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-26 09:21",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-26 09:21",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-26 09:20",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-26 09:18",gsplmoura,"Manage/Design ","Create data collection instrument (via instrument ZIP file)",
"2023-07-26 09:14",gsplmoura,"Manage/Design ","Delete data collection instrument",
"2023-07-26 09:04",gsplmoura,"Manage/Design ","Create data collection instrument (via instrument ZIP file)",
"2023-07-26 09:04",gsplmoura,"Manage/Design ","Delete data collection instrument",
"2023-07-26 09:02",gsplmoura,"Manage/Design ","Create data collection instrument (via instrument ZIP file)",
"2023-07-26 09:02",gsplmoura,"Manage/Design ","Delete data collection instrument",
"2023-07-26 07:47",gsplmoura,"Manage/Design ","Download instrument ZIP file",
"2023-07-26 07:45",gsplmoura,"Manage/Design ","Download data dictionary",
"2023-07-26 07:45",gsplmoura,"Manage/Design ","Reorder project fields",
"2023-07-26 07:44",gsplmoura,"Manage/Design ","Reorder project fields",
"2023-07-26 07:44",gsplmoura,"Manage/Design ","Create project field",
"2023-07-26 07:44",gsplmoura,"Manage/Design ","Reorder project fields",
"2023-07-26 07:43",gsplmoura,"Manage/Design ","Reorder project fields",
"2023-07-26 07:43",gsplmoura,"Manage/Design ","Reorder project fields",
"2023-07-26 07:42",gsplmoura,"Manage/Design ","Reorder project fields",
"2023-07-25 18:52",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-25 18:52",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-25 18:52",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-25 18:52",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-25 18:52",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-25 18:52",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-25 18:51",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-25 18:51",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-25 18:51",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-25 18:51",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-25 18:51",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-25 18:50",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-25 18:48",gsplmoura,"Manage/Design ","Create data collection instrument (via instrument ZIP file)",
"2023-07-25 18:48",gsplmoura,"Manage/Design ","Delete data collection instrument",
"2023-07-25 18:44",gsplmoura,"Manage/Design ","Download instrument ZIP file",
"2023-07-25 18:43",gsplmoura,"Manage/Design ","Download instrument ZIP file",
"2023-07-25 18:43",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-25 18:42",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-25 18:42",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-25 18:39",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-25 18:39",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-25 18:39",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-25 18:38",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-25 18:37",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-25 18:36",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-25 18:32",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-25 18:32",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-25 18:31",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-25 18:30",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-25 18:28",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-25 18:27",gsplmoura,"Manage/Design ","Create data collection instrument (via instrument ZIP file)",
"2023-07-25 18:26",gsplmoura,"Manage/Design ","Download instrument ZIP file",
"2023-07-25 16:15",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-25 16:15",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-25 16:15",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-25 16:10",gsplmoura,"Manage/Design ","Add/edit branching logic",
"2023-07-25 16:08",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-25 16:08",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-25 16:08",gsplmoura,"Manage/Design ","Copy project field",
"2023-07-25 16:07",gsplmoura,"Manage/Design ","Move project field",
"2023-07-25 16:07",gsplmoura,"Manage/Design ","Move project field",
"2023-07-25 16:07",gsplmoura,"Manage/Design ","Move project field",
"2023-07-25 16:06",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-25 16:06",gsplmoura,"Manage/Design ","Delete section header",
"2023-07-25 16:06",gsplmoura,"Manage/Design ","Reorder project fields",
"2023-07-25 16:06",gsplmoura,"Manage/Design ","Copy project field",
"2023-07-25 16:06",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-25 16:05",gsplmoura,"Manage/Design ","Delete section header",
"2023-07-25 16:05",gsplmoura,"Manage/Design ","Reorder project fields",
"2023-07-25 16:05",gsplmoura,"Manage/Design ","Reorder project fields",
"2023-07-25 16:05",gsplmoura,"Manage/Design ","Reorder project fields",
"2023-07-25 16:05",gsplmoura,"Manage/Design ","Reorder project fields",
"2023-07-25 16:05",gsplmoura,"Manage/Design ","Copy project field",
"2023-07-25 16:05",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-25 16:05",gsplmoura,"Manage/Design ","Delete section header",
"2023-07-25 16:05",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-25 16:03",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-25 16:03",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-25 16:02",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-25 16:01",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-25 16:01",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-25 16:00",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-25 15:59",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-25 15:58",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-25 15:57",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-25 15:57",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-25 15:56",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-25 15:55",gsplmoura,"Manage/Design ","Move project field",
"2023-07-25 15:55",gsplmoura,"Manage/Design ","Move project field",
"2023-07-25 15:55",gsplmoura,"Manage/Design ","Move project field",
"2023-07-25 15:55",gsplmoura,"Manage/Design ","Move project field",
"2023-07-25 15:55",gsplmoura,"Manage/Design ","Move project field",
